user_id	data_pasto	tipo_pasto	totale_calorie	elementi	giudizio_critico	macro_totali	family_group
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-24	colazione	205	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-24	pranzo	258	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-24	cena	337	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-24	spuntino	358	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-25	colazione	541	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-25	pranzo	593	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-25	cena	496	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-25	spuntino	287	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-26	colazione	598	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-26	pranzo	480	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-26	cena	290	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-26	spuntino	180	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-27	colazione	141	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-27	pranzo	457	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-27	cena	457	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-27	spuntino	545	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-28	colazione	215	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-28	pranzo	387	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-28	cena	401	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-28	spuntino	240	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-29	colazione	156	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-29	pranzo	213	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-29	cena	345	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-29	spuntino	210	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-30	colazione	426	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-30	pranzo	347	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-30	cena	357	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-30	spuntino	205	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-31	colazione	281	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-31	pranzo	545	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-31	cena	179	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-05-31	spuntino	259	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-01	colazione	169	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-01	pranzo	405	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-01	cena	210	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-01	spuntino	281	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-02	colazione	471	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-02	pranzo	194	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-02	cena	195	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-02	spuntino	309	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-03	colazione	382	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-03	pranzo	167	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-03	cena	452	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-03	spuntino	215	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-04	colazione	387	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-04	pranzo	401	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-04	cena	222	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-04	spuntino	461	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-05	colazione	430	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-05	pranzo	589	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-05	cena	583	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-05	spuntino	206	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-06	colazione	259	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-06	pranzo	338	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-06	cena	359	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-06	spuntino	542	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-07	colazione	593	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-07	pranzo	497	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-07	cena	288	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-07	spuntino	599	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-08	colazione	481	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-08	pranzo	291	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-08	cena	181	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-08	spuntino	142	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-09	colazione	457	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-09	pranzo	458	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-09	cena	545	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-09	spuntino	216	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-10	colazione	387	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-10	pranzo	402	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-10	cena	241	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-10	spuntino	157	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-11	colazione	213	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-11	pranzo	346	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-11	cena	211	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-11	spuntino	427	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-12	colazione	348	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-12	pranzo	358	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-12	cena	206	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-12	spuntino	282	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-13	colazione	546	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-13	pranzo	179	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-13	cena	259	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-13	spuntino	169	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-14	colazione	405	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-14	pranzo	211	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-14	cena	281	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-14	spuntino	472	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-15	colazione	195	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-15	pranzo	195	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-15	cena	310	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-15	spuntino	383	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-16	colazione	168	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-16	pranzo	453	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-16	cena	216	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-16	spuntino	387	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-17	colazione	402	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-17	pranzo	223	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-17	cena	462	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-17	spuntino	431	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-18	colazione	590	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-18	pranzo	584	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-18	cena	207	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-18	spuntino	259	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-19	colazione	339	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-06-19	pranzo	359	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
